河源有线,#genre#
CCTV7,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=5
CCTV9,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=6
CCTV10,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=7
CCTV11,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=8
CCTV12,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=9
CCTV13,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=10
北京卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=13
河南民生,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=15
河南梨园,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=16

CCTV16-4K,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099502
CCTV怀旧剧场频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099620
CCTV世界地理频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099637
CCTV风云音乐频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099660
CCTV兵器科技频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099649
CCTV风云足球频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099636
CCTV高尔夫网球频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099659
CCTV女性时尚频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099650
CCTV央视文化精品频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099653
CCTV央视台球频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099652
CCTV电视指南频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099656
CCTV卫生健康频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099651

CCTV1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=11200132825562653886%26toc_style_id=feeds_only_back%26share_to=copy_url%26track_id=c3e89ea6-77d8-4230-89a3-a492aa16ee4c
CCTV2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=12030532124776958103%26toc_style_id=feeds_only_back%26share_to=copy_url%26track_id=8ff44314-c7a7-4241-be6e-11a7b7224db4
CCTV4,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=10620168294224708952%26toc_style_id=feeds_only_back%26share_to=copy_url%26track_id=7f4e2027-e822-49f3-88b1-2ffe00919f92
CCTV13,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=16265686808730585228%26toc_style_id=feeds_only_back%26share_to=copy_url%26track_id=ac0e1dc7-d2a2-403b-ad45-9ed44fe89895

CETV1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.gxtv.cn/channel/channelivePlay_ffa6b6e1b32b4a16a73eb3ef66f8bfc7.html
CETV2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.gxtv.cn/channel/channelivePlay_80d0ffb42c114eaf9663708629ff0a3e.html
CETV4,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.gxtv.cn/channel/channelivePlay_67eace939278435bb4bca90800fb4225.html
CECTV-1 汉语文化,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CECTV-2 国际旅游,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CECTV-3 国际教育,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CECTV-4 国际健康,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
北京卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.btime.com/btv/btvsy_index

东方卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=1
上海新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=2
上海都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=4
第一财经,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=5
哈哈炫动,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=9
五星体育,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=10
魔都眼,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=11
新纪实,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.kankanews.com/huikan?id=12

长沙新闻,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.mgtv.com/?channelId=269
长沙新闻,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://web.guangdianyun.tv/tv/?id=346%26uin=1648
长沙政法,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://live.mgtv.com/?channelId=254
株洲新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://web.guangdianyun.tv/tv/2053?uin=1366
湘潭,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://www.hnxttv.com/live/ivideo/index.html
常德1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://zzwxht.changdejia.com/zhibo_xwzh.php
常德2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://zzwxht.changdejia.com/zhibo_ggpd.php
邵阳1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://www.sytv.net.cn/folder2188/folder2190
邵阳2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://share.sytv.net.cn/?_hgOutLink=live/livedetail%26channel_id=34
娄底1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://www.ldntv.cn/folder51/folder154/folder171
郴州1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.ngcz.tv/folder83/folder86
郴州2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://share.ngcz.tv/?_hgOutLink=live/livedetail%26channel_id=30

河北卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
河北经济生活,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=3
河北影视剧,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=4
河北少儿,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北文旅公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
河北三佳购物频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=7
石家庄新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=4
石家庄城市服务,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=5
石家庄文化娱乐,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=6
石家庄都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=7
衡水综合,http://hls.hsrtv.cn/live/hshstv1.m3u8
衡水公共,http://hls.hsrtv.cn/live/hshstv2.m3u8
衡水综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://app.hsrtv.cn/web/teletv/tv_content_1.html
衡水公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://app.hsrtv.cn/web/teletv/tv_content_4.html
邢台城市生活,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.xttv.com.cn/index/channel/index/id/64.html
沧州综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32768%26modelid=3
沧州公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32769%26modelid=3
沧州影视娱乐,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32770%26modelid=3

江西卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.jxntv.cn/live/%23/
cctv-南昌新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.nctv.net.cn/live?channel=1
cctv-南昌文旅,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.nctv.net.cn/live?channel=2
cctv-南昌资讯,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.nctv.net.cn/live?channel=3
cctv-南昌新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.nctv.net.cn/live
吉安综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://www.ijatv.com/live/jatv1/
吉安公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://www.ijatv.com/live/jatv2/
赣州综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.newskj.net/html/rft/live.html?channelId=722b4fa2b7fa4cf9b01347414b4fbc1a%26type=1%26siteId=ee5e92ed238644368bd76f8adfe34401%26shareAppId=ee5e92ed238644368bd76f8adfe34401
九台电视台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.jjntv.cn/live?spm=0.0.0.0.JHNB6X%26id=jjtv1
九江公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.jjntv.cn/live?id=jjtv2
九江教育,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.jjntv.cn/live?id=jjfz
宜春综合,http://A/ku9/js/webyichun.js?id=https://h5-yc.newsyc.com/front-cloudlive-manage-h5/index.html?id=610897459610271744
宜春公共频道,http://A/ku9/js/webyichun.js?id=http://h5-yc.newsyc.com/front-cloudlive-manage-h5/index.html?id=636127231831396352

AKTV,#genre#
翡翠台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/jade
明珠台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/pearl
TVB Plus,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/tvbplus
无线新闻,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/inews
娱乐新闻,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/enews
凤凰卫视中文,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/fhzw
凤凰资讯,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/fwzx
凤凰卫视香港台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/fwxg
美亚电影,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/mydy
天映经典,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/tyjd
PopC,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/popc
ROCK Action,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/rockac
AXN,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/axn
Animax,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/animax
中國電影頻道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/cmc
東方衛視國際頻道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/dfhd
ROCK綜藝娛樂,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/rockzy
 KIX,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/kix
SUPER Kids Channel,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/kid
Nickelodeon,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/niko
Nick Jr,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/nickjr
Love Nature HD,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/lovenature
Global Trekker,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/trekker
 tvN,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/tvn
CCTV1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/cctv1hd
CGTN,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/cgtndochd
CGTN頻道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/cgtnhd
TVBS亚洲台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/tvbs
TVBS新闻台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/tvbsnews
亚洲新闻台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/newsasia
創世電視,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/chuangshi
FashionBox,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/fashion
Mezzo Live HD,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/mezzon
Arirang TV,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/arirang
NHK World,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/nhkworld
DW,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/dw
France 24,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/france24
半島電視台,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://iptv.tvfix.org/play/aijazeera

鳳凰中文,http://aktv_stream1.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv_stream1.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
TVBS-新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbs-1/AKTV.m3u8
PopC,http://aktv_stream1.m16tv.cfd/stream/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv_stream1.m16tv.cfd/stream/aktv/rockaction/AKTV.m3u8
美亞電影台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
Channel 5 HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channeluhd/AKTV.m3u
中天新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null/AKTV.m3u8
寰宇新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
无线新闻台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv2/null-1/AKTV.m3u8
明珠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8
東森新聞,http://aktv_stream1.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
無線新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
TVB Plus,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
翡翠综合台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-17/AKTV.m3u8
千禧經典台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/null-15/AKTV.m3u8
翡翠剧集台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-18/AKTV.m3u8
娛樂新聞台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/hk/AKTV.m3u8
黃金翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-21/AKTV.m3u8
myTV SUPER 18台,http://aktv_stream1.m16tv.cfd/stream/aktv/mytvsuper18/AKTV.m3u
明珠剧集台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-19/AKTV.m3u8
28 AI 智慧賽馬,http://aktv_stream1.m16tv.cfd/stream/aktv/28ai/AKTV.m3u8
tvN,http://aktv_stream1.m16tv.cfd/stream/aktv/tvn/AKTV.m3u8
Animax(HK),http://aktv_stream1.m16tv.cfd/stream/aktv3/animaxhk/AKTV.m3u8
無線衛星新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8
Thrill,http://aktv_stream1.m16tv.cfd/stream/aktv3/thrill/AKTV.m3u8
France 24,http://aktv_stream1.m16tv.cfd/stream/aktv3/france24/AKTV.m3u8
DW,http://aktv_stream1.m16tv.cfd/stream/aktv3/dw/AKTV.m3u8
亞洲新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv_stream1.m16tv.cfd/stream/aktv3/null/AKTV.m3u8
KIX,http://aktv_stream1.m16tv.cfd/stream/aktv3/kix/AKTV.m3u8
Nick Jr,http://aktv_stream1.m16tv.cfd/stream/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv_stream1.m16tv.cfd/stream/aktv3/nickelodeon/AKTV.m3u8
AXN,http://aktv_stream1.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
NHK World-Japan,http://aktv_stream1.m16tv.cfd/stream/aktv3/nhkworldjapan/AKTV.m3u8
ZooMoo,http://aktv_stream1.m16tv.cfd/stream/aktv3/zoomoo/AKTV.m3u8
NHK東京総合,http://aktv_stream1.m16tv.cfd/stream/aktv3/nhk/AKTV.m3u8
Love Nature HD,http://aktv_stream1.m16tv.cfd/stream/aktv2/lovenaturehd/AKTV.m3u8

梅州有线,#genre#
翡翠台,http://huangtong-com.cn:9902/tsfile/live/1007_1.m3u8
明珠台,http://huangtong-com.cn:9902/tsfile/live/1009_1.m3u8
广东卫视,http://huangtong-com.cn:9902/tsfile/live/0125_1.m3u8
广东珠江,http://huangtong-com.cn:9902/tsfile/live/1010_1.m3u8
广东新闻,http://huangtong-com.cn:9902/tsfile/live/1011_1.m3u8
广东民生,http://huangtong-com.cn:9902/tsfile/live/1012_1.m3u8
广东体育,http://huangtong-com.cn:9902/tsfile/live/1013_1.m3u8
经济科教,http://huangtong-com.cn:9902/tsfile/live/1014_1.m3u8
大湾区卫视,http://huangtong-com.cn:9902/tsfile/live/1015_1.m3u8
广东影视,http://huangtong-com.cn:9902/tsfile/live/1016_1.m3u8
广东少儿,http://huangtong-com.cn:9902/tsfile/live/1017_1.m3u8
五华,http://huangtong-com.cn:9902/tsfile/live/1000_1.m3u8
梅州综合,http://huangtong-com.cn:9902/tsfile/live/1003_1.m3u8
客家生活,http://huangtong-com.cn:9902/tsfile/live/1004_1.m3u8
CHC家庭电影,http://huangtong-com.cn:9902/tsfile/live/1027_1.m3u8
CHC动作电影,http://huangtong-com.cn:9902/tsfile/live/1028_1.m3u8
CHC影迷电影,http://huangtong-com.cn:9902/tsfile/live/1023_1.m3u8
都市剧场,http://huangtong-com.cn:9902/tsfile/live/1056_1.m3u8
CCTV1,http://huangtong-com.cn:9902/tsfile/live/0001_1.m3u8
CCTV2,http://huangtong-com.cn:9902/tsfile/live/0002_1.m3u8
CCTV3,http://huangtong-com.cn:9902/tsfile/live/0003_1.m3u8
CCTV4,http://huangtong-com.cn:9902/tsfile/live/0004_1.m3u8
CCTV5,http://huangtong-com.cn:9902/tsfile/live/0005_1.m3u8
CCTV5+,http://huangtong-com.cn:9902/tsfile/live/0016_1.m3u8
CCTV6,http://huangtong-com.cn:9902/tsfile/live/0006_1.m3u8
CCTV7,http://huangtong-com.cn:9902/tsfile/live/0007_1.m3u8
CCTV8,http://huangtong-com.cn:9902/tsfile/live/0008_1.m3u8
CCTV9,http://huangtong-com.cn:9902/tsfile/live/0009_1.m3u8
CCTV10,http://huangtong-com.cn:9902/tsfile/live/0010_1.m3u8
CCTV11,http://huangtong-com.cn:9902/tsfile/live/0011_1.m3u8
CCTV12,http://huangtong-com.cn:9902/tsfile/live/0012_1.m3u8
CCTV13,http://huangtong-com.cn:9902/tsfile/live/0013_1.m3u8
CCTV14,http://huangtong-com.cn:9902/tsfile/live/0014_1.m3u8
CCTV15,http://huangtong-com.cn:9902/tsfile/live/0015_1.m3u8
CCTV16,http://huangtong-com.cn:9902/tsfile/live/1008_1.m3u8
CGTN,http://huangtong-com.cn:9902/tsfile/live/1018_1.m3u8
凤凰中文,http://huangtong-com.cn:9902/tsfile/live/1019_1.m3u8
三沙卫视,http://huangtong-com.cn:9902/tsfile/live/1020_1.m3u8
新科动漫,http://huangtong-com.cn:9902/tsfile/live/1021_1.m3u8
怀旧剧场,http://huangtong-com.cn:9902/tsfile/live/1022_1.m3u8
风云剧场,http://huangtong-com.cn:9902/tsfile/live/1024_1.m3u8
谍战剧场,http://huangtong-com.cn:9902/tsfile/live/1025_1.m3u8
相声小品,http://huangtong-com.cn:9902/tsfile/live/1026_1.m3u8
热播剧场,http://huangtong-com.cn:9902/tsfile/live/1029_1.m3u8
嘉佳卡通,http://huangtong-com.cn:9902/tsfile/live/1030_1.m3u8
卡酷少儿,http://huangtong-com.cn:9902/tsfile/live/1031_1.m3u8
金鹰卡通,http://huangtong-com.cn:9902/tsfile/live/1032_1.m3u8
炫动卡通,http://huangtong-com.cn:9902/tsfile/live/1033_1.m3u8
少儿动画,http://huangtong-com.cn:9902/tsfile/live/1034_1.m3u8
湖南卫视,http://huangtong-com.cn:9902/tsfile/live/128_1.m3u8
浙江卫视,http://huangtong-com.cn:9902/tsfile/live/1035_1.m3u8
江苏卫视高清,http://huangtong-com.cn:9902/tsfile/live/1036_1.m3u8
东方卫视,http://huangtong-com.cn:9902/tsfile/live/1037_1.m3u8
安徽卫视,http://huangtong-com.cn:9902/tsfile/live/1038_1.m3u8
北京卫视,http://huangtong-com.cn:9902/tsfile/live/1039_1.m3u8
天津卫视,http://huangtong-com.cn:9902/tsfile/live/1040_1.m3u8
山东卫视,http://huangtong-com.cn:9902/tsfile/live/1041_1.m3u8
江西卫视,http://huangtong-com.cn:9902/tsfile/live/1042_1.m3u8
深圳卫视,http://huangtong-com.cn:9902/tsfile/live/1043_1.m3u8
湖北卫视,http://huangtong-com.cn:9902/tsfile/live/0132_1.m3u8
辽宁卫视,http://huangtong-com.cn:9902/tsfile/live/1044_1.m3u8
黑龙江卫视,http://huangtong-com.cn:9902/tsfile/live/1045_1.m3u8
贵州卫视,http://huangtong-com.cn:9902/tsfile/live/1046_1.m3u8
四川卫视,http://huangtong-com.cn:9902/tsfile/live/1047_1.m3u8
重庆卫视,http://huangtong-com.cn:9902/tsfile/live/1048_1.m3u8
河北卫视,http://huangtong-com.cn:9902/tsfile/live/1049_1.m3u8
东南卫视,http://huangtong-com.cn:9902/tsfile/live/1050_1.m3u8
吉林卫视,http://huangtong-com.cn:9902/tsfile/live/1051_1.m3u8
CETV1,http://huangtong-com.cn:9902/tsfile/live/1052_1.m3u8
金鹰纪实,http://huangtong-com.cn:9902/tsfile/live/1053_1.m3u8
东南卫视,http://huangtong-com.cn:9902/tsfile/live/1054_1.m3u8
上海纪实,http://huangtong-com.cn:9902/tsfile/live/1055_1.m3u8
河南卫视,http://huangtong-com.cn:9902/tsfile/live/0139_1.m3u8
广西卫视,http://huangtong-com.cn:9902/tsfile/live/0113_1.m3u8
陕西卫视,http://huangtong-com.cn:9902/tsfile/live/0136_1.m3u8
山西卫视,http://huangtong-com.cn:9902/tsfile/live/0118_1.m3u8
内蒙古卫视,http://huangtong-com.cn:9902/tsfile/live/0109_1.m3u8
青海卫视,http://huangtong-com.cn:9902/tsfile/live/0140_1.m3u8
旅游卫视,http://huangtong-com.cn:9902/tsfile/live/0114_1.m3u8
宁夏卫视,http://huangtong-com.cn:9902/tsfile/live/0112_1.m3u8
西藏卫视,http://huangtong-com.cn:9902/tsfile/live/0111_1.m3u8
新疆卫视,http://huangtong-com.cn:9902/tsfile/live/0110_1.m3u8
甘肃卫视,http://huangtong-com.cn:9902/tsfile/live/0141_1.m3u8
兵团卫视,http://huangtong-com.cn:9902/tsfile/live/0115_1.m3u8
文物宝库,http://huangtong-com.cn:9902/tsfile/live/0129_1.m3u8
